"","title","movieInfo","point","review"
"510","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","간만에 재미있는 한국영화 봤네요 코믹과 액션이 잘 조합 됐네요 시간 가는줄 모르고 봤네요 "
"511","변산","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=164151&target=after","10","조은 영화군요~감사드립니다. "
"512","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","제주도 놀러와서 봤는데 제주도에서 한거중에 제일 재밋다. "
"513","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","킬링타임용 영화로 딱 제격인 듯 합니다!액션신도 되게 멋있고 연기력도 훌륭하이넘나리 재밌게 봤습니다~~~! "
"514","더블패티","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196361&target=after","10","생각을 많이 하게 해주는 영화였어요. 나오시는 배우분들도 다들 너무 연기를 잘하시더라구요! "
"515","#아이엠히어","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189457&target=after","8","스토리가 현실적이라서 좋았어요. 뜬금없이 인스타그램 스타가 된다는게 좀 작의적이긴 했지만 좋은 결말이었음 "
"516","쓰리 빌보드","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=158610&target=after","9","good good good "
"517","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","귯호라 재밌어요 꼭 보세요 "
"518","새해전야","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=190382&target=after","9","코로나로 사라진 일상과 여행을 간접적으로 경험하는것 같아서 재밌었어요 ㅎㅎ 배우들 연기가 조금 미흡해서 중간에 집중이 안되긴 했는데 전체적으로 재밌게 볼수 있어서 시간가는줄 모르고 봤습니다~ "
"519","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","극장판만의 매력이 넘치는 작품인듯 합니다. 두번째 관람인데 볼때마다 새롭고 흥미진진 했습니다. "
"520","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","간만에 재미있는 한국영화 봤네요 코믹과 액션이 잘 조합 됐네요 시간 가는줄 모르고 봤네요 "
"521","변산","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=164151&target=after","10","조은 영화군요~감사드립니다. "
"522","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","제주도 놀러와서 봤는데 제주도에서 한거중에 제일 재밋다. "
"523","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","킬링타임용 영화로 딱 제격인 듯 합니다!액션신도 되게 멋있고 연기력도 훌륭하이넘나리 재밌게 봤습니다~~~! "
"524","더블패티","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196361&target=after","10","생각을 많이 하게 해주는 영화였어요. 나오시는 배우분들도 다들 너무 연기를 잘하시더라구요! "
"525","#아이엠히어","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189457&target=after","8","스토리가 현실적이라서 좋았어요. 뜬금없이 인스타그램 스타가 된다는게 좀 작의적이긴 했지만 좋은 결말이었음 "
"526","쓰리 빌보드","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=158610&target=after","9","good good good "
"527","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","귯호라 재밌어요 꼭 보세요 "
"528","새해전야","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=190382&target=after","9","코로나로 사라진 일상과 여행을 간접적으로 경험하는것 같아서 재밌었어요 ㅎㅎ 배우들 연기가 조금 미흡해서 중간에 집중이 안되긴 했는데 전체적으로 재밌게 볼수 있어서 시간가는줄 모르고 봤습니다~ "
"529","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","극장판만의 매력이 넘치는 작품인듯 합니다. 두번째 관람인데 볼때마다 새롭고 흥미진진 했습니다. "
"530","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","간만에 재미있는 한국영화 봤네요 코믹과 액션이 잘 조합 됐네요 시간 가는줄 모르고 봤네요 "
"531","변산","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=164151&target=after","10","조은 영화군요~감사드립니다. "
"532","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","제주도 놀러와서 봤는데 제주도에서 한거중에 제일 재밋다. "
"533","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","킬링타임용 영화로 딱 제격인 듯 합니다!액션신도 되게 멋있고 연기력도 훌륭하이넘나리 재밌게 봤습니다~~~! "
"534","더블패티","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196361&target=after","10","생각을 많이 하게 해주는 영화였어요. 나오시는 배우분들도 다들 너무 연기를 잘하시더라구요! "
"535","#아이엠히어","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189457&target=after","8","스토리가 현실적이라서 좋았어요. 뜬금없이 인스타그램 스타가 된다는게 좀 작의적이긴 했지만 좋은 결말이었음 "
"536","쓰리 빌보드","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=158610&target=after","9","good good good "
"537","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","귯호라 재밌어요 꼭 보세요 "
"538","새해전야","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=190382&target=after","9","코로나로 사라진 일상과 여행을 간접적으로 경험하는것 같아서 재밌었어요 ㅎㅎ 배우들 연기가 조금 미흡해서 중간에 집중이 안되긴 했는데 전체적으로 재밌게 볼수 있어서 시간가는줄 모르고 봤습니다~ "
"539","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","극장판만의 매력이 넘치는 작품인듯 합니다. 두번째 관람인데 볼때마다 새롭고 흥미진진 했습니다. "
"540","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","간만에 재미있는 한국영화 봤네요 코믹과 액션이 잘 조합 됐네요 시간 가는줄 모르고 봤네요 "
"541","변산","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=164151&target=after","10","조은 영화군요~감사드립니다. "
"542","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","제주도 놀러와서 봤는데 제주도에서 한거중에 제일 재밋다. "
"543","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","킬링타임용 영화로 딱 제격인 듯 합니다!액션신도 되게 멋있고 연기력도 훌륭하이넘나리 재밌게 봤습니다~~~! "
"544","더블패티","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196361&target=after","10","생각을 많이 하게 해주는 영화였어요. 나오시는 배우분들도 다들 너무 연기를 잘하시더라구요! "
"545","#아이엠히어","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189457&target=after","8","스토리가 현실적이라서 좋았어요. 뜬금없이 인스타그램 스타가 된다는게 좀 작의적이긴 했지만 좋은 결말이었음 "
"546","쓰리 빌보드","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=158610&target=after","9","good good good "
"547","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","귯호라 재밌어요 꼭 보세요 "
"548","새해전야","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=190382&target=after","9","코로나로 사라진 일상과 여행을 간접적으로 경험하는것 같아서 재밌었어요 ㅎㅎ 배우들 연기가 조금 미흡해서 중간에 집중이 안되긴 했는데 전체적으로 재밌게 볼수 있어서 시간가는줄 모르고 봤습니다~ "
"549","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","극장판만의 매력이 넘치는 작품인듯 합니다. 두번째 관람인데 볼때마다 새롭고 흥미진진 했습니다. "
"550","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","간만에 재미있는 한국영화 봤네요 코믹과 액션이 잘 조합 됐네요 시간 가는줄 모르고 봤네요 "
"551","변산","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=164151&target=after","10","조은 영화군요~감사드립니다. "
"552","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","제주도 놀러와서 봤는데 제주도에서 한거중에 제일 재밋다. "
"553","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","킬링타임용 영화로 딱 제격인 듯 합니다!액션신도 되게 멋있고 연기력도 훌륭하이넘나리 재밌게 봤습니다~~~! "
"554","더블패티","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196361&target=after","10","생각을 많이 하게 해주는 영화였어요. 나오시는 배우분들도 다들 너무 연기를 잘하시더라구요! "
"555","#아이엠히어","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189457&target=after","8","스토리가 현실적이라서 좋았어요. 뜬금없이 인스타그램 스타가 된다는게 좀 작의적이긴 했지만 좋은 결말이었음 "
"556","쓰리 빌보드","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=158610&target=after","9","good good good "
"557","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","귯호라 재밌어요 꼭 보세요 "
"558","새해전야","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=190382&target=after","9","코로나로 사라진 일상과 여행을 간접적으로 경험하는것 같아서 재밌었어요 ㅎㅎ 배우들 연기가 조금 미흡해서 중간에 집중이 안되긴 했는데 전체적으로 재밌게 볼수 있어서 시간가는줄 모르고 봤습니다~ "
"559","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","극장판만의 매력이 넘치는 작품인듯 합니다. 두번째 관람인데 볼때마다 새롭고 흥미진진 했습니다. "
"560","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","간만에 재미있는 한국영화 봤네요 코믹과 액션이 잘 조합 됐네요 시간 가는줄 모르고 봤네요 "
"561","변산","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=164151&target=after","10","조은 영화군요~감사드립니다. "
"562","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","제주도 놀러와서 봤는데 제주도에서 한거중에 제일 재밋다. "
"563","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","킬링타임용 영화로 딱 제격인 듯 합니다!액션신도 되게 멋있고 연기력도 훌륭하이넘나리 재밌게 봤습니다~~~! "
"564","더블패티","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196361&target=after","10","생각을 많이 하게 해주는 영화였어요. 나오시는 배우분들도 다들 너무 연기를 잘하시더라구요! "
"565","#아이엠히어","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189457&target=after","8","스토리가 현실적이라서 좋았어요. 뜬금없이 인스타그램 스타가 된다는게 좀 작의적이긴 했지만 좋은 결말이었음 "
"566","쓰리 빌보드","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=158610&target=after","9","good good good "
"567","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","귯호라 재밌어요 꼭 보세요 "
"568","새해전야","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=190382&target=after","9","코로나로 사라진 일상과 여행을 간접적으로 경험하는것 같아서 재밌었어요 ㅎㅎ 배우들 연기가 조금 미흡해서 중간에 집중이 안되긴 했는데 전체적으로 재밌게 볼수 있어서 시간가는줄 모르고 봤습니다~ "
"569","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","극장판만의 매력이 넘치는 작품인듯 합니다. 두번째 관람인데 볼때마다 새롭고 흥미진진 했습니다. "
"570","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","간만에 재미있는 한국영화 봤네요 코믹과 액션이 잘 조합 됐네요 시간 가는줄 모르고 봤네요 "
"571","변산","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=164151&target=after","10","조은 영화군요~감사드립니다. "
"572","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","제주도 놀러와서 봤는데 제주도에서 한거중에 제일 재밋다. "
"573","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","킬링타임용 영화로 딱 제격인 듯 합니다!액션신도 되게 멋있고 연기력도 훌륭하이넘나리 재밌게 봤습니다~~~! "
"574","더블패티","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196361&target=after","10","생각을 많이 하게 해주는 영화였어요. 나오시는 배우분들도 다들 너무 연기를 잘하시더라구요! "
"575","#아이엠히어","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189457&target=after","8","스토리가 현실적이라서 좋았어요. 뜬금없이 인스타그램 스타가 된다는게 좀 작의적이긴 했지만 좋은 결말이었음 "
"576","쓰리 빌보드","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=158610&target=after","9","good good good "
"577","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","귯호라 재밌어요 꼭 보세요 "
"578","새해전야","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=190382&target=after","9","코로나로 사라진 일상과 여행을 간접적으로 경험하는것 같아서 재밌었어요 ㅎㅎ 배우들 연기가 조금 미흡해서 중간에 집중이 안되긴 했는데 전체적으로 재밌게 볼수 있어서 시간가는줄 모르고 봤습니다~ "
"579","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","극장판만의 매력이 넘치는 작품인듯 합니다. 두번째 관람인데 볼때마다 새롭고 흥미진진 했습니다. "
"580","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","간만에 재미있는 한국영화 봤네요 코믹과 액션이 잘 조합 됐네요 시간 가는줄 모르고 봤네요 "
"581","변산","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=164151&target=after","10","조은 영화군요~감사드립니다. "
"582","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","제주도 놀러와서 봤는데 제주도에서 한거중에 제일 재밋다. "
"583","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","킬링타임용 영화로 딱 제격인 듯 합니다!액션신도 되게 멋있고 연기력도 훌륭하이넘나리 재밌게 봤습니다~~~! "
"584","더블패티","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196361&target=after","10","생각을 많이 하게 해주는 영화였어요. 나오시는 배우분들도 다들 너무 연기를 잘하시더라구요! "
"585","#아이엠히어","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189457&target=after","8","스토리가 현실적이라서 좋았어요. 뜬금없이 인스타그램 스타가 된다는게 좀 작의적이긴 했지만 좋은 결말이었음 "
"586","쓰리 빌보드","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=158610&target=after","9","good good good "
"587","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","귯호라 재밌어요 꼭 보세요 "
"588","새해전야","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=190382&target=after","9","코로나로 사라진 일상과 여행을 간접적으로 경험하는것 같아서 재밌었어요 ㅎㅎ 배우들 연기가 조금 미흡해서 중간에 집중이 안되긴 했는데 전체적으로 재밌게 볼수 있어서 시간가는줄 모르고 봤습니다~ "
"589","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","극장판만의 매력이 넘치는 작품인듯 합니다. 두번째 관람인데 볼때마다 새롭고 흥미진진 했습니다. "
"590","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","간만에 재미있는 한국영화 봤네요 코믹과 액션이 잘 조합 됐네요 시간 가는줄 모르고 봤네요 "
"591","변산","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=164151&target=after","10","조은 영화군요~감사드립니다. "
"592","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","제주도 놀러와서 봤는데 제주도에서 한거중에 제일 재밋다. "
"593","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","킬링타임용 영화로 딱 제격인 듯 합니다!액션신도 되게 멋있고 연기력도 훌륭하이넘나리 재밌게 봤습니다~~~! "
"594","더블패티","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196361&target=after","10","생각을 많이 하게 해주는 영화였어요. 나오시는 배우분들도 다들 너무 연기를 잘하시더라구요! "
"595","#아이엠히어","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189457&target=after","8","스토리가 현실적이라서 좋았어요. 뜬금없이 인스타그램 스타가 된다는게 좀 작의적이긴 했지만 좋은 결말이었음 "
"596","쓰리 빌보드","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=158610&target=after","9","good good good "
"597","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","귯호라 재밌어요 꼭 보세요 "
"598","새해전야","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=190382&target=after","9","코로나로 사라진 일상과 여행을 간접적으로 경험하는것 같아서 재밌었어요 ㅎㅎ 배우들 연기가 조금 미흡해서 중간에 집중이 안되긴 했는데 전체적으로 재밌게 볼수 있어서 시간가는줄 모르고 봤습니다~ "
"599","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","극장판만의 매력이 넘치는 작품인듯 합니다. 두번째 관람인데 볼때마다 새롭고 흥미진진 했습니다. "
"600","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","간만에 재미있는 한국영화 봤네요 코믹과 액션이 잘 조합 됐네요 시간 가는줄 모르고 봤네요 "
"601","변산","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=164151&target=after","10","조은 영화군요~감사드립니다. "
"602","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","제주도 놀러와서 봤는데 제주도에서 한거중에 제일 재밋다. "
"603","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","킬링타임용 영화로 딱 제격인 듯 합니다!액션신도 되게 멋있고 연기력도 훌륭하이넘나리 재밌게 봤습니다~~~! "
"604","더블패티","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196361&target=after","10","생각을 많이 하게 해주는 영화였어요. 나오시는 배우분들도 다들 너무 연기를 잘하시더라구요! "
"605","#아이엠히어","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189457&target=after","8","스토리가 현실적이라서 좋았어요. 뜬금없이 인스타그램 스타가 된다는게 좀 작의적이긴 했지만 좋은 결말이었음 "
"606","쓰리 빌보드","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=158610&target=after","9","good good good "
"607","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","귯호라 재밌어요 꼭 보세요 "
"608","새해전야","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=190382&target=after","9","코로나로 사라진 일상과 여행을 간접적으로 경험하는것 같아서 재밌었어요 ㅎㅎ 배우들 연기가 조금 미흡해서 중간에 집중이 안되긴 했는데 전체적으로 재밌게 볼수 있어서 시간가는줄 모르고 봤습니다~ "
"609","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","극장판만의 매력이 넘치는 작품인듯 합니다. 두번째 관람인데 볼때마다 새롭고 흥미진진 했습니다. "
"610","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","간만에 재미있는 한국영화 봤네요 코믹과 액션이 잘 조합 됐네요 시간 가는줄 모르고 봤네요 "
"611","변산","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=164151&target=after","10","조은 영화군요~감사드립니다. "
"612","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","제주도 놀러와서 봤는데 제주도에서 한거중에 제일 재밋다. "
"613","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","킬링타임용 영화로 딱 제격인 듯 합니다!액션신도 되게 멋있고 연기력도 훌륭하이넘나리 재밌게 봤습니다~~~! "
"614","더블패티","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196361&target=after","10","생각을 많이 하게 해주는 영화였어요. 나오시는 배우분들도 다들 너무 연기를 잘하시더라구요! "
"615","#아이엠히어","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189457&target=after","8","스토리가 현실적이라서 좋았어요. 뜬금없이 인스타그램 스타가 된다는게 좀 작의적이긴 했지만 좋은 결말이었음 "
"616","쓰리 빌보드","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=158610&target=after","9","good good good "
"617","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","귯호라 재밌어요 꼭 보세요 "
"618","새해전야","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=190382&target=after","9","코로나로 사라진 일상과 여행을 간접적으로 경험하는것 같아서 재밌었어요 ㅎㅎ 배우들 연기가 조금 미흡해서 중간에 집중이 안되긴 했는데 전체적으로 재밌게 볼수 있어서 시간가는줄 모르고 봤습니다~ "
"619","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","극장판만의 매력이 넘치는 작품인듯 합니다. 두번째 관람인데 볼때마다 새롭고 흥미진진 했습니다. "
"620","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","간만에 재미있는 한국영화 봤네요 코믹과 액션이 잘 조합 됐네요 시간 가는줄 모르고 봤네요 "
"621","변산","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=164151&target=after","10","조은 영화군요~감사드립니다. "
"622","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","제주도 놀러와서 봤는데 제주도에서 한거중에 제일 재밋다. "
"623","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","킬링타임용 영화로 딱 제격인 듯 합니다!액션신도 되게 멋있고 연기력도 훌륭하이넘나리 재밌게 봤습니다~~~! "
"624","더블패티","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196361&target=after","10","생각을 많이 하게 해주는 영화였어요. 나오시는 배우분들도 다들 너무 연기를 잘하시더라구요! "
"625","#아이엠히어","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189457&target=after","8","스토리가 현실적이라서 좋았어요. 뜬금없이 인스타그램 스타가 된다는게 좀 작의적이긴 했지만 좋은 결말이었음 "
"626","쓰리 빌보드","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=158610&target=after","9","good good good "
"627","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","귯호라 재밌어요 꼭 보세요 "
"628","새해전야","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=190382&target=after","9","코로나로 사라진 일상과 여행을 간접적으로 경험하는것 같아서 재밌었어요 ㅎㅎ 배우들 연기가 조금 미흡해서 중간에 집중이 안되긴 했는데 전체적으로 재밌게 볼수 있어서 시간가는줄 모르고 봤습니다~ "
"629","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","극장판만의 매력이 넘치는 작품인듯 합니다. 두번째 관람인데 볼때마다 새롭고 흥미진진 했습니다. "
"630","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","간만에 재미있는 한국영화 봤네요 코믹과 액션이 잘 조합 됐네요 시간 가는줄 모르고 봤네요 "
"631","변산","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=164151&target=after","10","조은 영화군요~감사드립니다. "
"632","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","제주도 놀러와서 봤는데 제주도에서 한거중에 제일 재밋다. "
"633","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","킬링타임용 영화로 딱 제격인 듯 합니다!액션신도 되게 멋있고 연기력도 훌륭하이넘나리 재밌게 봤습니다~~~! "
"634","더블패티","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196361&target=after","10","생각을 많이 하게 해주는 영화였어요. 나오시는 배우분들도 다들 너무 연기를 잘하시더라구요! "
"635","#아이엠히어","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189457&target=after","8","스토리가 현실적이라서 좋았어요. 뜬금없이 인스타그램 스타가 된다는게 좀 작의적이긴 했지만 좋은 결말이었음 "
"636","쓰리 빌보드","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=158610&target=after","9","good good good "
"637","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","귯호라 재밌어요 꼭 보세요 "
"638","새해전야","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=190382&target=after","9","코로나로 사라진 일상과 여행을 간접적으로 경험하는것 같아서 재밌었어요 ㅎㅎ 배우들 연기가 조금 미흡해서 중간에 집중이 안되긴 했는데 전체적으로 재밌게 볼수 있어서 시간가는줄 모르고 봤습니다~ "
"639","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=196051&target=after","10","극장판만의 매력이 넘치는 작품인듯 합니다. 두번째 관람인데 볼때마다 새롭고 흥미진진 했습니다. "
"640","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","간만에 재미있는 한국영화 봤네요 코믹과 액션이 잘 조합 됐네요 시간 가는줄 모르고 봤네요 "
"641","변산","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=164151&target=after","10","조은 영화군요~감사드립니다. "
"642","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","제주도 놀러와서 봤는데 제주도에서 한거중에 제일 재밋다. "
"643","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn??st=mcode&sword=189124&target=after","10","킬링타임용 영화로 딱 제격인 듯 합니다!액션신도 되게 멋있고 연기력도 훌륭하이넘나리 재밌게 봤습니다~~~! "
