dt,sido_cd,sido_nm,home_sido_cd,home_sido_nm,age_cd,sex_cd,cnt_aprx
20200127,26,부산광역시,47,경상북도,NULL,NULL,47738
20200127,27,대구광역시,30,대전광역시,NULL,NULL,7809
20200127,36,세종특별자치시,26,부산광역시,NULL,NULL,2235
20200127,42,강원도,48,경상남도,NULL,NULL,18941
20200127,44,충청남도,27,대구광역시,NULL,NULL,11721
20200127,47,경상북도,31,울산광역시,NULL,NULL,18295
20200127,27,대구광역시,NULL,NULL,10,NULL,21152
20200127,29,광주광역시,NULL,NULL,0,NULL,2771
20200127,29,광주광역시,NULL,NULL,30,NULL,35633
20200127,30,대전광역시,NULL,NULL,70,NULL,22970
20200127,36,세종특별자치시,NULL,NULL,60,NULL,8922
20200127,41,경기도,NULL,NULL,50,NULL,85195
20200127,42,강원도,NULL,NULL,0,NULL,15530
20200127,46,전라남도,NULL,NULL,60,NULL,65931
20200127,47,경상북도,NULL,NULL,70,NULL,64956
20200127,27,대구광역시,NULL,NULL,40,NULL,59843
20200127,28,인천광역시,NULL,NULL,0,NULL,4520
20200127,42,강원도,NULL,NULL,30,NULL,148625
20200127,43,충청북도,NULL,NULL,0,NULL,4470
20200127,44,충청남도,NULL,NULL,50,NULL,94571
20200127,45,전라북도,NULL,NULL,50,NULL,82797
20200127,48,경상남도,NULL,NULL,60,NULL,66976
20200127,26,부산광역시,NULL,NULL,20,NULL,78324
20200127,26,부산광역시,NULL,NULL,30,NULL,81700
20200127,30,대전광역시,NULL,NULL,30,NULL,38576
20200127,45,전라북도,NULL,NULL,20,NULL,52258
20200127,45,전라북도,NULL,NULL,60,NULL,53649
20200127,42,강원도,NULL,NULL,NULL,2,448337
20200127,11,서울특별시,44,충청남도,NULL,NULL,50211
20200127,28,인천광역시,31,울산광역시,NULL,NULL,6516
20200127,41,경기도,48,경상남도,NULL,NULL,36872
20200127,43,충청북도,48,경상남도,NULL,NULL,14866
20200127,46,전라남도,30,대전광역시,NULL,NULL,14260
20200127,46,전라남도,42,강원도,NULL,NULL,7710
20200127,36,세종특별자치시,48,경상남도,NULL,NULL,2742
20200127,41,경기도,27,대구광역시,NULL,NULL,30321
20200127,45,전라북도,50,제주특별자치도,NULL,NULL,2626
20200127,46,전라남도,28,인천광역시,NULL,NULL,23536
20200127,28,인천광역시,NULL,NULL,NULL,NULL,672525
20200127,30,대전광역시,50,제주특별자치도,NULL,NULL,1563
20200127,41,경기도,44,충청남도,NULL,NULL,40302
20200127,43,충청북도,44,충청남도,NULL,NULL,19931
20200127,45,전라북도,26,부산광역시,NULL,NULL,17113
20200127,47,경상북도,28,인천광역시,NULL,NULL,21943
20200127,28,인천광역시,27,대구광역시,NULL,NULL,16422
20200127,41,경기도,36,세종특별자치시,NULL,NULL,9233
20200127,43,충청북도,36,세종특별자치시,NULL,NULL,1869
20200127,43,충청북도,47,경상북도,NULL,NULL,20481
20200127,46,전라남도,46,전라남도,NULL,NULL,3
20200127,48,경상남도,44,충청남도,NULL,NULL,16924
20200127,48,경상남도,NULL,NULL,50,NULL,85679
20200127,11,서울특별시,NULL,NULL,70,NULL,83403
20200127,31,울산광역시,NULL,NULL,0,NULL,1582
20200127,41,경기도,NULL,NULL,60,NULL,72398
20200127,47,경상북도,NULL,NULL,50,NULL,104800
20200127,36,세종특별자치시,NULL,NULL,NULL,NULL,67015
20200127,26,부산광역시,NULL,NULL,40,NULL,94890
20200127,29,광주광역시,NULL,NULL,60,NULL,21711
20200127,30,대전광역시,NULL,NULL,10,NULL,13655
20200127,41,경기도,NULL,NULL,40,NULL,88122
20200127,43,충청북도,NULL,NULL,70,NULL,49001
20200127,26,부산광역시,NULL,NULL,NULL,NULL,461644
20200127,31,울산광역시,30,대전광역시,NULL,NULL,2727
20200127,31,울산광역시,42,강원도,NULL,NULL,2727
20200127,36,세종특별자치시,31,울산광역시,NULL,NULL,900
20200127,41,경기도,45,전라북도,NULL,NULL,34929
20200127,42,강원도,44,충청남도,NULL,NULL,27269
20200127,43,충청북도,45,전라북도,NULL,NULL,8758
20200127,46,전라남도,48,경상남도,NULL,NULL,41321
20200127,50,제주특별자치도,27,대구광역시,NULL,NULL,11539
20200127,11,서울특별시,NULL,NULL,40,NULL,88079
20200127,29,광주광역시,NULL,NULL,20,NULL,29522
20200127,31,울산광역시,NULL,NULL,20,NULL,17031
20200127,31,울산광역시,NULL,NULL,40,NULL,25093
20200127,44,충청남도,NULL,NULL,30,NULL,66320
20200127,48,경상남도,NULL,NULL,40,NULL,94299
20200127,50,제주특별자치도,NULL,NULL,10,NULL,21823
20200127,50,제주특별자치도,NULL,NULL,70,NULL,20700
20200127,27,대구광역시,NULL,NULL,NULL,NULL,287498
20200127,27,대구광역시,31,울산광역시,NULL,NULL,17400
20200127,28,인천광역시,48,경상남도,NULL,NULL,16757
20200127,29,광주광역시,46,전라남도,NULL,NULL,48396
20200127,31,울산광역시,11,서울특별시,NULL,NULL,20473
20200127,31,울산광역시,43,충청북도,NULL,NULL,3167
20200127,42,강원도,28,인천광역시,NULL,NULL,64027
20200127,44,충청남도,36,세종특별자치시,NULL,NULL,3881
20200127,44,충청남도,47,경상북도,NULL,NULL,14245
20200127,47,경상북도,48,경상남도,NULL,NULL,60503
20200127,27,대구광역시,43,충청북도,NULL,NULL,7558
20200127,31,울산광역시,36,세종특별자치시,NULL,NULL,833
20200127,44,충청남도,44,충청남도,NULL,NULL,3
20200127,45,전라북도,30,대전광역시,NULL,NULL,14545
20200127,46,전라남도,26,부산광역시,NULL,NULL,31735
20200127,48,경상남도,28,인천광역시,NULL,NULL,15154
20200127,50,제주특별자치도,48,경상남도,NULL,NULL,13458
20200127,48,경상남도,NULL,NULL,NULL,NULL,465803
20200127,31,울산광역시,NULL,NULL,NULL,NULL,120582
20200127,29,광주광역시,50,제주특별자치도,NULL,NULL,3734
20200127,30,대전광역시,43,충청북도,NULL,NULL,4532
20200127,31,울산광역시,45,전라북도,NULL,NULL,2035
20200127,11,서울특별시,NULL,NULL,0,NULL,4474
20200127,11,서울특별시,NULL,NULL,20,NULL,78451
20200127,27,대구광역시,NULL,NULL,0,NULL,3496
20200127,28,인천광역시,NULL,NULL,20,NULL,100543
20200127,30,대전광역시,NULL,NULL,0,NULL,2254
20200127,41,경기도,29,광주광역시,NULL,NULL,24133
20200127,41,경기도,41,경기도,NULL,NULL,10
20200127,42,강원도,27,대구광역시,NULL,NULL,23419
20200127,43,충청북도,29,광주광역시,NULL,NULL,5468
20200127,43,충청북도,41,경기도,NULL,NULL,134805
20200127,44,충청남도,11,서울특별시,NULL,NULL,120767
20200127,47,경상북도,45,전라북도,NULL,NULL,9375
20200127,11,서울특별시,NULL,NULL,NULL,1,289406
20200127,31,울산광역시,NULL,NULL,NULL,2,49392
20200127,36,세종특별자치시,NULL,NULL,NULL,1,40706
20200127,46,전라남도,NULL,NULL,NULL,2,224972
20200127,31,울산광역시,NULL,NULL,50,NULL,21565
20200127,43,충청북도,NULL,NULL,20,NULL,35071
20200127,44,충청남도,NULL,NULL,60,NULL,69766
20200127,45,전라북도,NULL,NULL,40,NULL,93621
20200127,48,경상남도,NULL,NULL,0,NULL,6657
20200127,50,제주특별자치도,NULL,NULL,40,NULL,50884
20200127,11,서울특별시,NULL,NULL,NULL,2,247040
20200127,29,광주광역시,NULL,NULL,NULL,1,116663
20200127,29,광주광역시,NULL,NULL,NULL,2,89968
20200127,26,부산광역시,28,인천광역시,NULL,NULL,15056
20200127,27,대구광역시,47,경상북도,NULL,NULL,51758
20200127,30,대전광역시,45,전라북도,NULL,NULL,8730
20200127,36,세종특별자치시,29,광주광역시,NULL,NULL,2089
20200127,36,세종특별자치시,41,경기도,NULL,NULL,19785
20200127,42,강원도,26,부산광역시,NULL,NULL,19836
20200127,46,전라남도,36,세종특별자치시,NULL,NULL,3799
20200127,50,제주특별자치도,30,대전광역시,NULL,NULL,6136
20200127,46,전라남도,NULL,NULL,NULL,NULL,489246
20200127,29,광주광역시,42,강원도,NULL,NULL,2751
20200127,41,경기도,43,충청북도,NULL,NULL,43092
20200127,42,강원도,11,서울특별시,NULL,NULL,309630
20200127,43,충청북도,11,서울특별시,NULL,NULL,92536
20200127,48,경상남도,36,세종특별자치시,NULL,NULL,3235
20200127,50,제주특별자치도,41,경기도,NULL,NULL,68102
20200127,50,제주특별자치도,42,강원도,NULL,NULL,7076
20200127,11,서울특별시,29,광주광역시,NULL,NULL,29337
20200127,11,서울특별시,41,경기도,NULL,NULL,20973
20200127,11,서울특별시,42,강원도,NULL,NULL,55895
20200127,30,대전광역시,26,부산광역시,NULL,NULL,8254
20200127,41,경기도,28,인천광역시,NULL,NULL,27240
20200127,46,전라남도,31,울산광역시,NULL,NULL,9649
20200127,50,제주특별자치도,46,전라남도,NULL,NULL,9277
20200127,11,서울특별시,26,부산광역시,NULL,NULL,45366
20200127,27,대구광역시,46,전라남도,NULL,NULL,5058
20200127,28,인천광역시,29,광주광역시,NULL,NULL,17391
20200127,30,대전광역시,48,경상남도,NULL,NULL,11549
20200127,36,세종특별자치시,28,인천광역시,NULL,NULL,4116
20200127,42,강원도,36,세종특별자치시,NULL,NULL,5186
20200127,44,충청남도,30,대전광역시,NULL,NULL,21243
20200127,44,충청남도,42,강원도,NULL,NULL,10594
20200127,47,경상북도,27,대구광역시,NULL,NULL,54697
20200127,47,경상북도,29,광주광역시,NULL,NULL,7485
20200127,48,경상남도,11,서울특별시,NULL,NULL,72315
20200127,26,부산광역시,NULL,NULL,10,NULL,42969
20200127,28,인천광역시,NULL,NULL,30,NULL,104615
20200127,41,경기도,NULL,NULL,0,NULL,6657
20200127,43,충청북도,NULL,NULL,60,NULL,62949
20200127,44,충청남도,NULL,NULL,10,NULL,34236
20200127,44,충청남도,NULL,NULL,40,NULL,94736
20200127,45,전라북도,NULL,NULL,10,NULL,38613
20200127,48,경상남도,NULL,NULL,70,NULL,54074
20200127,27,대구광역시,NULL,NULL,NULL,1,161635
20200127,28,인천광역시,NULL,NULL,NULL,2,318193
20200127,31,울산광역시,NULL,NULL,NULL,1,71190
20200127,45,전라북도,NULL,NULL,NULL,1,241600
20200127,30,대전광역시,11,서울특별시,NULL,NULL,52631
20200127,31,울산광역시,44,충청남도,NULL,NULL,4597
20200127,36,세종특별자치시,42,강원도,NULL,NULL,1944
20200127,43,충청북도,28,인천광역시,NULL,NULL,23095
20200127,48,경상남도,31,울산광역시,NULL,NULL,29853
20200127,27,대구광역시,29,광주광역시,NULL,NULL,4352
20200127,27,대구광역시,41,경기도,NULL,NULL,57666
20200127,27,대구광역시,42,강원도,NULL,NULL,6226
20200127,29,광주광역시,26,부산광역시,NULL,NULL,5616
20200127,36,세종특별자치시,11,서울특별시,NULL,NULL,17612
20200127,36,세종특별자치시,43,충청북도,NULL,NULL,1777
20200127,45,전라북도,36,세종특별자치시,NULL,NULL,4099
20200127,48,경상남도,46,전라남도,NULL,NULL,21623
20200127,48,경상남도,50,제주특별자치도,NULL,NULL,4199
20200127,50,제주특별자치도,26,부산광역시,NULL,NULL,15480
20200127,30,대전광역시,NULL,NULL,NULL,2,92890
20200127,44,충청남도,NULL,NULL,NULL,1,272904
20200127,44,충청남도,NULL,NULL,NULL,2,202641
20200127,30,대전광역시,NULL,NULL,NULL,NULL,228207
20200127,42,강원도,NULL,NULL,NULL,NULL,973825
20200127,11,서울특별시,27,대구광역시,NULL,NULL,36877
20200127,27,대구광역시,36,세종특별자치시,NULL,NULL,2121
20200127,44,충청남도,48,경상남도,NULL,NULL,15033
20200127,11,서울특별시,NULL,NULL,50,NULL,93787
20200127,26,부산광역시,NULL,NULL,0,NULL,6052
20200127,26,부산광역시,NULL,NULL,50,NULL,73322
20200127,29,광주광역시,NULL,NULL,10,NULL,16866
20200127,31,울산광역시,NULL,NULL,30,NULL,23524
20200127,41,경기도,NULL,NULL,20,NULL,62543
20200127,47,경상북도,NULL,NULL,40,NULL,113990
20200127,48,경상남도,NULL,NULL,30,NULL,72828
20200127,50,제주특별자치도,NULL,NULL,30,NULL,41876
20200127,27,대구광역시,NULL,NULL,NULL,2,125864
20200127,48,경상남도,NULL,NULL,NULL,2,209834
20200127,47,경상북도,NULL,NULL,NULL,NULL,573698
20200127,26,부산광역시,36,세종특별자치시,NULL,NULL,3251
20200127,29,광주광역시,28,인천광역시,NULL,NULL,7792
20200127,46,전라남도,50,제주특별자치도,NULL,NULL,6345
20200127,50,제주특별자치도,28,인천광역시,NULL,NULL,13338
20200127,28,인천광역시,26,부산광역시,NULL,NULL,16016
20200127,29,광주광역시,31,울산광역시,NULL,NULL,2218
20200127,41,경기도,46,전라남도,NULL,NULL,33396
20200127,41,경기도,50,제주특별자치도,NULL,NULL,11212
20200127,43,충청북도,46,전라남도,NULL,NULL,6157
20200127,50,제주특별자치도,31,울산광역시,NULL,NULL,5570
20200127,26,부산광역시,31,울산광역시,NULL,NULL,5768
20200127,42,강원도,47,경상북도,NULL,NULL,34496
20200127,47,경상북도,41,경기도,NULL,NULL,130781
20200127,27,대구광역시,44,충청남도,NULL,NULL,9349
20200127,30,대전광역시,47,경상북도,NULL,NULL,12148
20200127,46,전라남도,45,전라북도,NULL,NULL,33184
20200127,47,경상북도,30,대전광역시,NULL,NULL,18603
20200127,48,경상남도,43,충청북도,NULL,NULL,12188
20200127,26,부산광역시,50,제주특별자치도,NULL,NULL,7901
20200127,28,인천광역시,11,서울특별시,NULL,NULL,203543
20200127,28,인천광역시,45,전라북도,NULL,NULL,22550
20200127,29,광주광역시,36,세종특별자치시,NULL,NULL,1376
20200127,29,광주광역시,47,경상북도,NULL,NULL,3566
20200127,30,대전광역시,27,대구광역시,NULL,NULL,9850
20200127,41,경기도,30,대전광역시,NULL,NULL,32829
20200127,41,경기도,42,강원도,NULL,NULL,52322
20200127,43,충청북도,30,대전광역시,NULL,NULL,6349
20200127,43,충청북도,42,강원도,NULL,NULL,14269
20200127,44,충청남도,26,부산광역시,NULL,NULL,10982
20200127,47,경상북도,11,서울특별시,NULL,NULL,96541
20200127,50,제주특별자치도,36,세종특별자치시,NULL,NULL,1675
20200127,27,대구광역시,NULL,NULL,20,NULL,44051
20200127,31,울산광역시,NULL,NULL,60,NULL,14383
20200127,36,세종특별자치시,NULL,NULL,30,NULL,12136
20200127,42,강원도,NULL,NULL,10,NULL,83900
20200127,43,충청북도,NULL,NULL,30,NULL,54484
20200127,43,충청북도,NULL,NULL,50,NULL,83798
20200127,47,경상북도,NULL,NULL,20,NULL,63494
20200127,47,경상북도,NULL,NULL,60,NULL,82456
20200127,28,인천광역시,NULL,NULL,50,NULL,122294
20200127,29,광주광역시,NULL,NULL,70,NULL,19654
20200127,31,울산광역시,NULL,NULL,10,NULL,7026
20200127,31,울산광역시,NULL,NULL,70,NULL,10377
20200127,42,강원도,NULL,NULL,50,NULL,176334
20200127,50,제주특별자치도,NULL,NULL,50,NULL,46699
20200127,26,부산광역시,NULL,NULL,NULL,1,248314
20200127,41,경기도,NULL,NULL,NULL,1,273987
20200127,45,전라북도,NULL,NULL,NULL,2,190076
20200127,47,경상북도,NULL,NULL,NULL,2,266839
20200127,26,부산광역시,29,광주광역시,NULL,NULL,11600
20200127,26,부산광역시,41,경기도,NULL,NULL,94889
20200127,27,대구광역시,11,서울특별시,NULL,NULL,47869
20200127,28,인천광역시,50,제주특별자치도,NULL,NULL,7100
20200127,31,울산광역시,47,경상북도,NULL,NULL,9665
20200127,42,강원도,31,울산광역시,NULL,NULL,12422
20200127,47,경상북도,46,전라남도,NULL,NULL,10891
20200127,47,경상북도,50,제주특별자치도,NULL,NULL,3261
20200127,29,광주광역시,30,대전광역시,NULL,NULL,4815
20200127,30,대전광역시,44,충청남도,NULL,NULL,17936
20200127,31,울산광역시,46,전라남도,NULL,NULL,3055
20200127,31,울산광역시,50,제주특별자치도,NULL,NULL,1173
20200127,41,경기도,26,부산광역시,NULL,NULL,32162
20200127,42,강원도,43,충청북도,NULL,NULL,30480
20200127,43,충청북도,26,부산광역시,NULL,NULL,13748
20200127,46,전라남도,47,경상북도,NULL,NULL,14208
20200127,11,서울특별시,46,전라남도,NULL,NULL,35809
20200127,36,세종특별자치시,45,전라북도,NULL,NULL,2345
20200127,47,경상북도,36,세종특별자치시,NULL,NULL,4725
20200127,50,제주특별자치도,11,서울특별시,NULL,NULL,59943
20200127,26,부산광역시,27,대구광역시,NULL,NULL,49812
20200127,41,경기도,31,울산광역시,NULL,NULL,12990
20200127,43,충청북도,31,울산광역시,NULL,NULL,7604
20200127,45,전라북도,29,광주광역시,NULL,NULL,24933
20200127,45,전라북도,41,경기도,NULL,NULL,123395
20200127,45,전라북도,42,강원도,NULL,NULL,6594
20200127,46,전라남도,11,서울특별시,NULL,NULL,98179
20200127,46,전라남도,43,충청북도,NULL,NULL,11923
20200127,11,서울특별시,30,대전광역시,NULL,NULL,34613
20200127,36,세종특별자치시,46,전라남도,NULL,NULL,2331
20200127,36,세종특별자치시,50,제주특별자치도,NULL,NULL,443
20200127,48,경상남도,27,대구광역시,NULL,NULL,46832
20200127,48,경상남도,29,광주광역시,NULL,NULL,14943
20200127,41,경기도,NULL,NULL,NULL,2,222685
20200127,43,충청북도,NULL,NULL,NULL,2,164469
20200127,46,전라남도,NULL,NULL,NULL,1,264274
20200127,48,경상남도,NULL,NULL,NULL,1,255969
20200127,50,제주특별자치도,NULL,NULL,NULL,2,127155
20200127,11,서울특별시,36,세종특별자치시,NULL,NULL,10052
20200127,26,부산광역시,11,서울특별시,NULL,NULL,85883
20200127,26,부산광역시,45,전라북도,NULL,NULL,9738
20200127,31,울산광역시,41,경기도,NULL,NULL,23427
20200127,26,부산광역시,NULL,NULL,70,NULL,37560
20200127,28,인천광역시,NULL,NULL,10,NULL,48737
20200127,50,제주특별자치도,NULL,NULL,0,NULL,3020
20200127,27,대구광역시,NULL,NULL,70,NULL,26660
20200127,36,세종특별자치시,NULL,NULL,70,NULL,6279
20200127,41,경기도,NULL,NULL,10,NULL,35187
20200127,42,강원도,NULL,NULL,20,NULL,126019
20200127,43,충청북도,NULL,NULL,40,NULL,78173
20200127,46,전라남도,NULL,NULL,20,NULL,56254
20200127,47,경상북도,NULL,NULL,10,NULL,48318
20200127,47,경상북도,NULL,NULL,30,NULL,86178
20200127,11,서울특별시,43,충청북도,NULL,NULL,45743
20200127,27,대구광역시,50,제주특별자치도,NULL,NULL,3711
20200127,41,경기도,47,경상북도,NULL,NULL,40096
20200127,44,충청남도,29,광주광역시,NULL,NULL,11536
20200127,44,충청남도,41,경기도,NULL,NULL,154932
20200127,45,전라북도,31,울산광역시,NULL,NULL,5719
20200127,48,경상남도,45,전라북도,NULL,NULL,14355
20200127,29,광주광역시,NULL,NULL,NULL,NULL,206630
20200127,41,경기도,NULL,NULL,NULL,NULL,496671
20200127,11,서울특별시,NULL,NULL,NULL,NULL,536445
20200127,43,충청북도,NULL,NULL,NULL,NULL,390570
20200127,26,부산광역시,48,경상남도,NULL,NULL,65232
20200127,29,광주광역시,43,충청북도,NULL,NULL,3445
20200127,31,울산광역시,28,인천광역시,NULL,NULL,3833
20200127,44,충청남도,31,울산광역시,NULL,NULL,5332
20200127,45,전라북도,47,경상북도,NULL,NULL,13721
20200127,46,전라남도,29,광주광역시,NULL,NULL,29209
20200127,46,전라남도,41,경기도,NULL,NULL,127155
20200127,50,제주특별자치도,43,충청북도,NULL,NULL,7625
20200127,27,대구광역시,28,인천광역시,NULL,NULL,8600
20200127,28,인천광역시,44,충청남도,NULL,NULL,34626
20200127,42,강원도,29,광주광역시,NULL,NULL,6690
20200127,42,강원도,41,경기도,NULL,NULL,385467
20200127,44,충청남도,43,충청북도,NULL,NULL,23350
20200127,45,전라북도,46,전라남도,NULL,NULL,28799
20200127,47,경상북도,44,충청남도,NULL,NULL,22020
20200127,50,제주특별자치도,47,경상북도,NULL,NULL,8708
20200127,28,인천광역시,43,충청북도,NULL,NULL,26334
20200127,30,대전광역시,29,광주광역시,NULL,NULL,6716
20200127,30,대전광역시,41,경기도,NULL,NULL,66556
20200127,30,대전광역시,42,강원도,NULL,NULL,6145
20200127,47,경상북도,43,충청북도,NULL,NULL,25455
20200127,11,서울특별시,NULL,NULL,60,NULL,80052
20200127,29,광주광역시,NULL,NULL,40,NULL,44680
20200127,30,대전광역시,NULL,NULL,60,NULL,27296
20200127,46,전라남도,NULL,NULL,30,NULL,70092
20200127,50,제주특별자치도,NULL,NULL,60,NULL,25639
20200127,30,대전광역시,NULL,NULL,NULL,1,135317
20200127,36,세종특별자치시,NULL,NULL,NULL,2,26309
20200127,11,서울특별시,NULL,NULL,30,NULL,71950
20200127,29,광주광역시,NULL,NULL,50,NULL,35793
20200127,36,세종특별자치시,NULL,NULL,0,NULL,613
20200127,46,전라남도,NULL,NULL,40,NULL,102941
20200127,46,전라남도,NULL,NULL,50,NULL,95739
20200127,47,경상북도,NULL,NULL,0,NULL,9507
20200127,48,경상남도,NULL,NULL,20,NULL,51527
20200127,50,제주특별자치도,NULL,NULL,20,NULL,44096
20200127,45,전라북도,NULL,NULL,NULL,NULL,431676
20200127,43,충청북도,NULL,NULL,NULL,1,226102
20200127,42,강원도,NULL,NULL,NULL,1,525488
20200127,11,서울특별시,48,경상남도,NULL,NULL,44829
20200127,36,세종특별자치시,47,경상북도,NULL,NULL,2670
20200127,42,강원도,30,대전광역시,NULL,NULL,14926
20200127,26,부산광역시,NULL,NULL,60,NULL,46826
20200127,41,경기도,NULL,NULL,30,NULL,71502
20200127,44,충청남도,NULL,NULL,0,NULL,6056
20200127,26,부산광역시,43,충청북도,NULL,NULL,10101
20200127,29,광주광역시,27,대구광역시,NULL,NULL,3743
20200127,30,대전광역시,46,전라남도,NULL,NULL,6883
20200127,42,강원도,45,전라북도,NULL,NULL,9879
20200127,50,제주특별자치도,29,광주광역시,NULL,NULL,9764
20200127,30,대전광역시,NULL,NULL,20,NULL,32637
20200127,36,세종특별자치시,NULL,NULL,40,NULL,15160
20200127,45,전라북도,NULL,NULL,0,NULL,6831
20200127,45,전라북도,NULL,NULL,30,NULL,64920
20200127,45,전라북도,NULL,NULL,70,NULL,38988
20200127,46,전라남도,NULL,NULL,10,NULL,42591
20200127,28,인천광역시,NULL,NULL,60,NULL,91311
20200127,11,서울특별시,31,울산광역시,NULL,NULL,16438
20200127,27,대구광역시,48,경상남도,NULL,NULL,25673
20200127,29,광주광역시,41,경기도,NULL,NULL,47793
20200127,36,세종특별자치시,27,대구광역시,NULL,NULL,2343
20200127,41,경기도,11,서울특별시,NULL,NULL,35534
20200127,45,전라북도,28,인천광역시,NULL,NULL,23027
20200127,48,경상남도,47,경상북도,NULL,NULL,40519
20200127,26,부산광역시,30,대전광역시,NULL,NULL,10656
20200127,26,부산광역시,42,강원도,NULL,NULL,8870
20200127,27,대구광역시,26,부산광역시,NULL,NULL,27751
20200127,28,인천광역시,46,전라남도,NULL,NULL,17682
20200127,29,광주광역시,48,경상남도,NULL,NULL,6667
20200127,30,대전광역시,31,울산광역시,NULL,NULL,3750
20200127,43,충청북도,27,대구광역시,NULL,NULL,16194
20200127,44,충청남도,45,전라북도,NULL,NULL,18157
20200127,26,부산광역시,46,전라남도,NULL,NULL,20312
20200127,43,충청북도,50,제주특별자치도,NULL,NULL,4440
20200127,45,전라북도,44,충청남도,NULL,NULL,23127
20200127,47,경상북도,26,부산광역시,NULL,NULL,72414
20200127,29,광주광역시,44,충청남도,NULL,NULL,6790
20200127,30,대전광역시,28,인천광역시,NULL,NULL,10962
20200127,31,울산광역시,26,부산광역시,NULL,NULL,4008
20200127,45,전라북도,48,경상남도,NULL,NULL,25106
20200127,48,경상남도,41,경기도,NULL,NULL,89703
20200127,50,제주특별자치도,44,충청남도,NULL,NULL,9078
20200127,26,부산광역시,NULL,NULL,NULL,2,213329
20200127,47,경상북도,NULL,NULL,NULL,1,306859
20200127,11,서울특별시,28,인천광역시,NULL,NULL,7160
20200127,28,인천광역시,30,대전광역시,NULL,NULL,21413
20200127,28,인천광역시,41,경기도,NULL,NULL,210762
20200127,28,인천광역시,42,강원도,NULL,NULL,30234
20200127,31,울산광역시,48,경상남도,NULL,NULL,20217
20200127,44,충청남도,50,제주특별자치도,NULL,NULL,2359
20200127,45,전라북도,27,대구광역시,NULL,NULL,16082
20200127,46,전라남도,44,충청남도,NULL,NULL,22737
20200127,47,경상북도,42,강원도,NULL,NULL,16708
20200127,48,경상남도,26,부산광역시,NULL,NULL,61469
20200127,28,인천광역시,36,세종특별자치시,NULL,NULL,7148
20200127,29,광주광역시,11,서울특별시,NULL,NULL,43316
20200127,36,세종특별자치시,44,충청남도,NULL,NULL,3682
20200127,48,경상남도,30,대전광역시,NULL,NULL,13487
20200127,28,인천광역시,NULL,NULL,NULL,1,354332
20200127,50,제주특별자치도,NULL,NULL,NULL,1,127582
20200127,11,서울특별시,47,경상북도,NULL,NULL,44719
20200127,26,부산광역시,44,충청남도,NULL,NULL,14837
20200127,31,울산광역시,27,대구광역시,NULL,NULL,17066
20200127,31,울산광역시,29,광주광역시,NULL,NULL,1580
20200127,42,강원도,46,전라남도,NULL,NULL,7859
20200127,42,강원도,50,제주특별자치도,NULL,NULL,3297
20200127,44,충청남도,28,인천광역시,NULL,NULL,38053
20200127,45,전라북도,11,서울특별시,NULL,NULL,89157
20200127,45,전라북도,43,충청북도,NULL,NULL,13633
20200203,11,서울특별시,50,제주특별자치도,NULL,NULL,13290
20200203,29,광주광역시,11,서울특별시,NULL,NULL,20221
20200203,31,울산광역시,28,인천광역시,NULL,NULL,2825
20200203,43,충청북도,29,광주광역시,NULL,NULL,3916
20200203,43,충청북도,42,강원도,NULL,NULL,8534
20200203,44,충청남도,31,울산광역시,NULL,NULL,3819
20200203,44,충청남도,36,세종특별자치시,NULL,NULL,2845
20200203,47,경상북도,36,세종특별자치시,NULL,NULL,3475
20200203,48,경상남도,26,부산광역시,NULL,NULL,48466
20200203,50,제주특별자치도,41,경기도,NULL,NULL,44961
20200203,28,인천광역시,27,대구광역시,NULL,NULL,13031
20200203,29,광주광역시,45,전라북도,NULL,NULL,9507
20200203,44,충청남도,50,제주특별자치도,NULL,NULL,1376
20200203,45,전라북도,36,세종특별자치시,NULL,NULL,2826
20200203,50,제주특별자치도,45,전라북도,NULL,NULL,3830
20200203,26,부산광역시,NULL,NULL,0,NULL,2374
20200203,28,인천광역시,NULL,NULL,70,NULL,42589
20200203,36,세종특별자치시,NULL,NULL,0,NULL,319
20200203,42,강원도,NULL,NULL,20,NULL,99560
20200203,43,충청북도,NULL,NULL,70,NULL,29808
20200203,45,전라북도,NULL,NULL,40,NULL,53042
20200203,46,전라남도,NULL,NULL,10,NULL,14234
20200203,48,경상남도,NULL,NULL,10,NULL,13342
20200203,42,강원도,NULL,NULL,NULL,1,375887
20200203,43,충청북도,NULL,NULL,NULL,1,180376
20200203,50,제주특별자치도,NULL,NULL,NULL,2,72985
20200203,27,대구광역시,NULL,NULL,NULL,NULL,204498
20200203,30,대전광역시,28,인천광역시,NULL,NULL,8919
20200203,41,경기도,26,부산광역시,NULL,NULL,22132
20200203,45,전라북도,29,광주광역시,NULL,NULL,17080
20200203,45,전라북도,31,울산광역시,NULL,NULL,3377
20200203,46,전라남도,11,서울특별시,NULL,NULL,47970
20200203,47,경상북도,28,인천광역시,NULL,NULL,13578
20200203,48,경상남도,50,제주특별자치도,NULL,NULL,2804
20200203,30,대전광역시,42,강원도,NULL,NULL,4524
20200203,36,세종특별자치시,47,경상북도,NULL,NULL,2374
20200203,47,경상북도,29,광주광역시,NULL,NULL,4827
20200203,47,경상북도,42,강원도,NULL,NULL,11855
20200203,48,경상남도,31,울산광역시,NULL,NULL,23224
20200203,30,대전광역시,NULL,NULL,40,NULL,39375
20200203,42,강원도,NULL,NULL,50,NULL,122911
